symbol,opra,K,T,S0,iv,type
ABNB,ABNB260320C00065000,65.0,0.26575342465753427,128.365,0.514,call
ABNB,ABNB260320P00075000,75.0,0.26575342465753427,128.365,,put
ABNB,ABNB260220P00185000,185.0,0.18904109589041096,128.365,0.5863,put
ABNB,ABNB260320C00075000,75.0,0.26575342465753427,128.365,0.6481,call
ABNB,ABNB260320P00085000,85.0,0.26575342465753427,128.365,0.4435,put
ABNB,ABNB260320C00070000,70.0,0.26575342465753427,128.365,0.6362,call
ABNB,ABNB260220C00150000,150.0,0.18904109589041096,128.365,0.3397,call
ABNB,ABNB260320C00170000,170.0,0.26575342465753427,128.365,0.3292,call
ABNB,ABNB260220P00115000,115.0,0.18904109589041096,128.365,0.3657,put
ABNB,ABNB260220P00145000,145.0,0.18904109589041096,128.365,0.2784,put
ABNB,ABNB260320P00060000,60.0,0.26575342465753427,128.365,,put
ABNB,ABNB260130P00160000,160.0,0.13150684931506848,128.365,0.3853,put
ABNB,ABNB260220P00125000,125.0,0.18904109589041096,128.365,0.3463,put
ABNB,ABNB260320C00090000,90.0,0.26575342465753427,128.365,0.3806,call
ABNB,ABNB260220P00065000,65.0,0.18904109589041096,128.365,,put
ABNB,ABNB260220C00120000,120.0,0.18904109589041096,128.365,0.4001,call
ABNB,ABNB260220C00075000,75.0,0.18904109589041096,128.365,0.7188,call
ABNB,ABNB260220C00170000,170.0,0.18904109589041096,128.365,0.3691,call
ABNB,ABNB260220C00160000,160.0,0.18904109589041096,128.365,0.3397,call
ABNB,ABNB260220P00075000,75.0,0.18904109589041096,128.365,,put
ABNB,ABNB260220C00100000,100.0,0.18904109589041096,128.365,0.4801,call
ABNB,ABNB260220C00165000,165.0,0.18904109589041096,128.365,0.3446,call
ABNB,ABNB260320C00085000,85.0,0.26575342465753427,128.365,0.4957,call
ABNB,ABNB260220C00125000,125.0,0.18904109589041096,128.365,0.3577,call
ABNB,ABNB260130P00170000,170.0,0.13150684931506848,128.365,0.4748,put
ABNB,ABNB260220C00130000,130.0,0.18904109589041096,128.365,0.3448,call
ABNB,ABNB260320P00080000,80.0,0.26575342465753427,128.365,,put
ABNB,ABNB260320C00200000,200.0,0.26575342465753427,128.365,,call
ABNB,ABNB260320P00100000,100.0,0.26575342465753427,128.365,0.3994,put
ABNB,ABNB260220P00095000,95.0,0.18904109589041096,128.365,0.4263,put
ABNB,ABNB260130P00150000,150.0,0.13150684931506848,128.365,0.3094,put
ABNB,ABNB260220P00175000,175.0,0.18904109589041096,128.365,0.5298,put
ABNB,ABNB260320P00055000,55.0,0.26575342465753427,128.365,,put
ABNB,ABNB260220P00160000,160.0,0.18904109589041096,128.365,0.3621,put
ABNB,ABNB260220C00140000,140.0,0.18904109589041096,128.365,0.3365,call
ABNB,ABNB260320C00240000,240.0,0.26575342465753427,128.365,,call
ABNB,ABNB260220P00165000,165.0,0.18904109589041096,128.365,0.4142,put
ABNB,ABNB260320P00095000,95.0,0.26575342465753427,128.365,0.417,put
ABNB,ABNB260220C00065000,65.0,0.18904109589041096,128.365,0.932,call
ABNB,ABNB260220P00090000,90.0,0.18904109589041096,128.365,,put
ABNB,ABNB260320C00195000,195.0,0.26575342465753427,128.365,,call
ABNB,ABNB260220C00180000,180.0,0.18904109589041096,128.365,0.3947,call
ABNB,ABNB260220P00170000,170.0,0.18904109589041096,128.365,0.4608,put
ABNB,ABNB260320C00145000,145.0,0.26575342465753427,128.365,0.353,call
ABNB,ABNB260320P00065000,65.0,0.26575342465753427,128.365,,put
ABNB,ABNB260320C00165000,165.0,0.26575342465753427,128.365,0.3291,call
ABNB,ABNB260320C00185000,185.0,0.26575342465753427,128.365,0.3345,call
ABNB,ABNB260220C00175000,175.0,0.18904109589041096,128.365,,call
ABNB,ABNB260320C00230000,230.0,0.26575342465753427,128.365,,call
ABNB,ABNB260220P00135000,135.0,0.18904109589041096,128.365,0.3264,put
ABNB,ABNB260130P00175000,175.0,0.13150684931506848,128.365,0.5321,put
ABNB,ABNB260220P00080000,80.0,0.18904109589041096,128.365,,put
ABNB,ABNB260320C00055000,55.0,0.26575342465753427,128.365,,call
ABNB,ABNB260320P00070000,70.0,0.26575342465753427,128.365,,put
ABNB,ABNB260220C00145000,145.0,0.18904109589041096,128.365,0.333,call
ABNB,ABNB260320C00080000,80.0,0.26575342465753427,128.365,,call
ABNB,ABNB260320C00140000,140.0,0.26575342465753427,128.365,0.3387,call
ABNB,ABNB260320C00105000,105.0,0.26575342465753427,128.365,0.4129,call
ABNB,ABNB260320C00115000,115.0,0.26575342465753427,128.365,0.3787,call
ABNB,ABNB260220C00135000,135.0,0.18904109589041096,128.365,0.341,call
ABNB,ABNB260320C00095000,95.0,0.26575342465753427,128.365,0.5059,call
ABNB,ABNB260320C00190000,190.0,0.26575342465753427,128.365,0.3521,call
ABNB,ABNB260417P00130000,130.0,0.3424657534246575,128.365,0.335,put
ABNB,ABNB260417C00095000,95.0,0.3424657534246575,128.365,0.4819,call
ABNB,ABNB260417C00145000,145.0,0.3424657534246575,128.365,0.3193,call
ABNB,ABNB260417P00110000,110.0,0.3424657534246575,128.365,0.3559,put
ABNB,ABNB260320P00165000,165.0,0.26575342465753427,128.365,0.2993,put
ABNB,ABNB260417C00175000,175.0,0.3424657534246575,128.365,0.3237,call
ABNB,ABNB260417C00080000,80.0,0.3424657534246575,128.365,0.6734,call
ABNB,ABNB260320P00210000,210.0,0.26575342465753427,128.365,0.7059,put
ABNB,ABNB260417C00160000,160.0,0.3424657534246575,128.365,0.2991,call
ABNB,ABNB260320P00180000,180.0,0.26575342465753427,128.365,0.5548,put
ABNB,ABNB260320P00135000,135.0,0.26575342465753427,128.365,0.3333,put
ABNB,ABNB260618C00060000,60.0,0.5123287671232877,128.365,0.757,call
ABNB,ABNB260417P00060000,60.0,0.3424657534246575,128.365,,put
ABNB,ABNB260417P00065000,65.0,0.3424657534246575,128.365,,put
ABNB,ABNB260320P00155000,155.0,0.26575342465753427,128.365,0.2929,put
ABNB,ABNB260417P00125000,125.0,0.3424657534246575,128.365,0.3313,put
ABNB,ABNB260618C00155000,155.0,0.5123287671232877,128.365,0.3416,call
ABNB,ABNB260417P00070000,70.0,0.3424657534246575,128.365,0.4904,put
ABNB,ABNB260417C00090000,90.0,0.3424657534246575,128.365,0.4981,call
ABNB,ABNB260320P00120000,120.0,0.26575342465753427,128.365,0.3665,put
ABNB,ABNB260417P00100000,100.0,0.3424657534246575,128.365,0.3753,put
ABNB,ABNB260618C00140000,140.0,0.5123287671232877,128.365,0.3553,call
ABNB,ABNB260618C00105000,105.0,0.5123287671232877,128.365,0.394,call
ABNB,ABNB260417P00090000,90.0,0.3424657534246575,128.365,0.4116,put
ABNB,ABNB260618C00075000,75.0,0.5123287671232877,128.365,0.6303,call
ABNB,ABNB260417P00155000,155.0,0.3424657534246575,128.365,0.3059,put
ABNB,ABNB260618C00070000,70.0,0.5123287671232877,128.365,0.6563,call
ABNB,ABNB260618C00065000,65.0,0.5123287671232877,128.365,0.6302,call
ABNB,ABNB260417P00190000,190.0,0.3424657534246575,128.365,0.522,put
ABNB,ABNB260618C00120000,120.0,0.5123287671232877,128.365,0.3745,call
ABNB,ABNB260320P00190000,190.0,0.26575342465753427,128.365,0.6109,put
ABNB,ABNB260417P00160000,160.0,0.3424657534246575,128.365,0.3244,put
ABNB,ABNB260417C00135000,135.0,0.3424657534246575,128.365,0.333,call
ABNB,ABNB260417P00095000,95.0,0.3424657534246575,128.365,0.3945,put
ABNB,ABNB260618C00150000,150.0,0.5123287671232877,128.365,0.3421,call
ABNB,ABNB260320P00130000,130.0,0.26575342465753427,128.365,0.3469,put
ABNB,ABNB260417C00060000,60.0,0.3424657534246575,128.365,0.9009,call
ABNB,ABNB260320P00160000,160.0,0.26575342465753427,128.365,0.3203,put
ABNB,ABNB260320P00145000,145.0,0.26575342465753427,128.365,0.3044,put
ABNB,ABNB260618C00085000,85.0,0.5123287671232877,128.365,0.5047,call
ABNB,ABNB260417C00105000,105.0,0.3424657534246575,128.365,0.4089,call
ABNB,ABNB260417P00135000,135.0,0.3424657534246575,128.365,0.3298,put
ABNB,ABNB260320P00200000,200.0,0.26575342465753427,128.365,0.6167,put
ABNB,ABNB260417C00180000,180.0,0.3424657534246575,128.365,0.3305,call
ABNB,ABNB260320P00230000,230.0,0.26575342465753427,128.365,0.6939,put
ABNB,ABNB260618C00095000,95.0,0.5123287671232877,128.365,0.4447,call
ABNB,ABNB260417C00085000,85.0,0.3424657534246575,128.365,0.5555,call
ABNB,ABNB260417C00185000,185.0,0.3424657534246575,128.365,0.3329,call
ABNB,ABNB260618C00115000,115.0,0.5123287671232877,128.365,0.3962,call
ABNB,ABNB260417C00110000,110.0,0.3424657534246575,128.365,0.3822,call
ABNB,ABNB260417P00170000,170.0,0.3424657534246575,128.365,0.3977,put
ABNB,ABNB260320P00175000,175.0,0.26575342465753427,128.365,0.455,put
ABNB,ABNB260417C00150000,150.0,0.3424657534246575,128.365,0.3149,call
ABNB,ABNB260417P00165000,165.0,0.3424657534246575,128.365,0.3009,put
ABNB,ABNB260618C00130000,130.0,0.5123287671232877,128.365,0.3679,call
ABNB,ABNB260320P00220000,220.0,0.26575342465753427,128.365,0.6682,put
ABNB,ABNB260618C00145000,145.0,0.5123287671232877,128.365,0.3445,call
ABNB,ABNB260417C00120000,120.0,0.3424657534246575,128.365,0.3549,call
ABNB,ABNB260417P00175000,175.0,0.3424657534246575,128.365,0.4418,put
ABNB,ABNB260417P00180000,180.0,0.3424657534246575,128.365,0.4547,put
ABNB,ABNB260618C00100000,100.0,0.5123287671232877,128.365,0.4317,call
ABNB,ABNB260320P00170000,170.0,0.26575342465753427,128.365,0.4138,put
ABNB,ABNB260417C00140000,140.0,0.3424657534246575,128.365,0.3248,call
ABNB,ABNB260320P00195000,195.0,0.26575342465753427,128.365,0.6172,put
ABNB,ABNB260320P00240000,240.0,0.26575342465753427,128.365,0.8493,put
ABNB,ABNB260417C00115000,115.0,0.3424657534246575,128.365,0.3689,call
ABNB,ABNB260417C00070000,70.0,0.3424657534246575,128.365,,call
ABNB,ABNB260320P00140000,140.0,0.26575342465753427,128.365,0.3307,put
ABNB,ABNB260320P00105000,105.0,0.26575342465753427,128.365,0.3789,put
ABNB,ABNB260618C00090000,90.0,0.5123287671232877,128.365,0.4808,call
ABNB,ABNB260618C00055000,55.0,0.5123287671232877,128.365,0.6677,call
ABNB,ABNB260618C00125000,125.0,0.5123287671232877,128.365,0.3809,call
ABNB,ABNB260417C00130000,130.0,0.3424657534246575,128.365,0.3414,call
ABNB,ABNB260417P00075000,75.0,0.3424657534246575,128.365,0.4855,put
ABNB,ABNB260417P00140000,140.0,0.3424657534246575,128.365,0.3227,put
ABNB,ABNB260417P00105000,105.0,0.3424657534246575,128.365,0.3661,put
ABNB,ABNB260320P00115000,115.0,0.26575342465753427,128.365,0.3568,put
ABNB,ABNB260320P00125000,125.0,0.26575342465753427,128.365,0.3403,put
ABNB,ABNB260618C00080000,80.0,0.5123287671232877,128.365,0.5273,call
ABNB,ABNB260417P00120000,120.0,0.3424657534246575,128.365,0.339,put
ABNB,ABNB260417C00190000,190.0,0.3424657534246575,128.365,0.3488,call
ABNB,ABNB260417P00150000,150.0,0.3424657534246575,128.365,0.3237,put
ABNB,ABNB260320P00150000,150.0,0.26575342465753427,128.365,0.3052,put
ABNB,ABNB260417C00170000,170.0,0.3424657534246575,128.365,0.3116,call
ABNB,ABNB260417P00080000,80.0,0.3424657534246575,128.365,0.4425,put
ABNB,ABNB260417C00165000,165.0,0.3424657534246575,128.365,0.3244,call
ABNB,ABNB260417P00185000,185.0,0.3424657534246575,128.365,0.4816,put
ABNB,ABNB260320P00185000,185.0,0.26575342465753427,128.365,0.4958,put
ABNB,ABNB260618C00160000,160.0,0.5123287671232877,128.365,0.3423,call
ABNB,ABNB260417C00100000,100.0,0.3424657534246575,128.365,0.4451,call
ABNB,ABNB260417C00155000,155.0,0.3424657534246575,128.365,0.3157,call
ABNB,ABNB260417P00145000,145.0,0.3424657534246575,128.365,0.3056,put
ABNB,ABNB260320P00110000,110.0,0.26575342465753427,128.365,0.3736,put
ABNB,ABNB260618C00110000,110.0,0.5123287671232877,128.365,0.3937,call
ABNB,ABNB260417C00065000,65.0,0.3424657534246575,128.365,0.7031,call
ABNB,ABNB260417P00115000,115.0,0.3424657534246575,128.365,0.3449,put
ABNB,ABNB260417C00125000,125.0,0.3424657534246575,128.365,0.3454,call
ABNB,ABNB260417C00075000,75.0,0.3424657534246575,128.365,0.5445,call
ABNB,ABNB260417P00085000,85.0,0.3424657534246575,128.365,0.4248,put
ABNB,ABNB260618C00135000,135.0,0.5123287671232877,128.365,0.3634,call
ABNB,ABNB260717C00175000,175.0,0.5917808219178082,128.365,0.3305,call
ABNB,ABNB260618P00185000,185.0,0.5123287671232877,128.365,0.4373,put
ABNB,ABNB260618P00140000,140.0,0.5123287671232877,128.365,0.3318,put
ABNB,ABNB260717C00185000,185.0,0.5917808219178082,128.365,0.3322,call
ABNB,ABNB260717C00065000,65.0,0.5917808219178082,128.365,0.5736,call
ABNB,ABNB260618P00160000,160.0,0.5123287671232877,128.365,0.3257,put
ABNB,ABNB260717C00090000,90.0,0.5917808219178082,128.365,0.4348,call
ABNB,ABNB260717C00070000,70.0,0.5917808219178082,128.365,0.6231,call
ABNB,ABNB260618C00210000,210.0,0.5123287671232877,128.365,,call
ABNB,ABNB260717P00070000,70.0,0.5917808219178082,128.365,0.4583,put
ABNB,ABNB260618P00120000,120.0,0.5123287671232877,128.365,0.3596,put
ABNB,ABNB260618P00200000,200.0,0.5123287671232877,128.365,0.5128,put
ABNB,ABNB260618P00085000,85.0,0.5123287671232877,128.365,0.413,put
ABNB,ABNB260717C00080000,80.0,0.5917808219178082,128.365,0.55,call
ABNB,ABNB260717C00190000,190.0,0.5917808219178082,128.365,0.3264,call
ABNB,ABNB260717C00125000,125.0,0.5917808219178082,128.365,0.37,call
ABNB,ABNB260618P00110000,110.0,0.5123287671232877,128.365,0.3861,put
ABNB,ABNB260717P00120000,120.0,0.5917808219178082,128.365,0.3546,put
ABNB,ABNB260717P00075000,75.0,0.5917808219178082,128.365,0.433,put
ABNB,ABNB260717C00155000,155.0,0.5917808219178082,128.365,0.3341,call
ABNB,ABNB260618C00170000,170.0,0.5123287671232877,128.365,0.3319,call
ABNB,ABNB260618P00195000,195.0,0.5123287671232877,128.365,0.4908,put
ABNB,ABNB260717C00130000,130.0,0.5917808219178082,128.365,0.3603,call
ABNB,ABNB260717P00080000,80.0,0.5917808219178082,128.365,0.4269,put
ABNB,ABNB260618C00195000,195.0,0.5123287671232877,128.365,0.342,call
ABNB,ABNB260618P00155000,155.0,0.5123287671232877,128.365,0.3149,put
ABNB,ABNB260717P00170000,170.0,0.5917808219178082,128.365,0.3672,put
ABNB,ABNB260618P00170000,170.0,0.5123287671232877,128.365,0.3658,put
ABNB,ABNB260618P00145000,145.0,0.5123287671232877,128.365,0.3417,put
ABNB,ABNB260717P00110000,110.0,0.5917808219178082,128.365,0.3876,put
ABNB,ABNB260618P00135000,135.0,0.5123287671232877,128.365,0.3392,put
ABNB,ABNB260618P00100000,100.0,0.5123287671232877,128.365,0.3848,put
ABNB,ABNB260717C00095000,95.0,0.5917808219178082,128.365,0.432,call
ABNB,ABNB260618P00150000,150.0,0.5123287671232877,128.365,0.3416,put
ABNB,ABNB260618C00175000,175.0,0.5123287671232877,128.365,0.3361,call
ABNB,ABNB260717P00180000,180.0,0.5917808219178082,128.365,0.4183,put
ABNB,ABNB260717P00175000,175.0,0.5917808219178082,128.365,0.3547,put
ABNB,ABNB260618P00060000,60.0,0.5123287671232877,128.365,0.5172,put
ABNB,ABNB260717C00160000,160.0,0.5917808219178082,128.365,0.3523,call
ABNB,ABNB260618P00105000,105.0,0.5123287671232877,128.365,0.3865,put
ABNB,ABNB260918C00065000,65.0,0.7643835616438356,128.365,0.5255,call
ABNB,ABNB260717C00060000,60.0,0.5917808219178082,128.365,0.6984,call
ABNB,ABNB260618P00210000,210.0,0.5123287671232877,128.365,0.6023,put
ABNB,ABNB260618P00130000,130.0,0.5123287671232877,128.365,0.3654,put
ABNB,ABNB260618C00200000,200.0,0.5123287671232877,128.365,0.336,call
ABNB,ABNB260618P00095000,95.0,0.5123287671232877,128.365,0.4052,put
ABNB,ABNB260717P00145000,145.0,0.5917808219178082,128.365,0.3199,put
ABNB,ABNB260717C00120000,120.0,0.5917808219178082,128.365,0.3687,call
ABNB,ABNB260717C00135000,135.0,0.5917808219178082,128.365,0.3493,call
ABNB,ABNB260717P00130000,130.0,0.5917808219178082,128.365,0.3448,put
ABNB,ABNB260618P00190000,190.0,0.5123287671232877,128.365,0.4726,put
ABNB,ABNB260717P00140000,140.0,0.5917808219178082,128.365,0.3302,put
ABNB,ABNB260717P00165000,165.0,0.5917808219178082,128.365,0.3419,put
ABNB,ABNB260618P00080000,80.0,0.5123287671232877,128.365,0.4294,put
ABNB,ABNB260717C00100000,100.0,0.5917808219178082,128.365,0.4422,call
ABNB,ABNB260717C00075000,75.0,0.5917808219178082,128.365,0.5239,call
ABNB,ABNB260618P00175000,175.0,0.5123287671232877,128.365,0.3752,put
ABNB,ABNB260618P00180000,180.0,0.5123287671232877,128.365,0.3849,put
ABNB,ABNB260918C00075000,75.0,0.7643835616438356,128.365,0.5302,call
ABNB,ABNB260717C00105000,105.0,0.5917808219178082,128.365,0.3932,call
ABNB,ABNB260717C00170000,170.0,0.5917808219178082,128.365,0.3296,call
ABNB,ABNB260717P00105000,105.0,0.5917808219178082,128.365,0.3784,put
ABNB,ABNB260717C00150000,150.0,0.5917808219178082,128.365,0.3419,call
ABNB,ABNB260618C00180000,180.0,0.5123287671232877,128.365,0.3445,call
ABNB,ABNB260618P00075000,75.0,0.5123287671232877,128.365,0.462,put
ABNB,ABNB260717P00100000,100.0,0.5917808219178082,128.365,0.3801,put
ABNB,ABNB260717P00085000,85.0,0.5917808219178082,128.365,0.4136,put
ABNB,ABNB260618P00165000,165.0,0.5123287671232877,128.365,0.3492,put
ABNB,ABNB260717P00095000,95.0,0.5917808219178082,128.365,0.3905,put
ABNB,ABNB260618P00065000,65.0,0.5123287671232877,128.365,0.4931,put
ABNB,ABNB260717P00060000,60.0,0.5917808219178082,128.365,0.5005,put
ABNB,ABNB260618P00115000,115.0,0.5123287671232877,128.365,0.3565,put
ABNB,ABNB260717C00110000,110.0,0.5917808219178082,128.365,0.3916,call
ABNB,ABNB260717P00115000,115.0,0.5917808219178082,128.365,0.3799,put
ABNB,ABNB260717P00135000,135.0,0.5917808219178082,128.365,0.3451,put
ABNB,ABNB260918C00085000,85.0,0.7643835616438356,128.365,0.4815,call
ABNB,ABNB260717P00155000,155.0,0.5917808219178082,128.365,0.3248,put
ABNB,ABNB260918C00060000,60.0,0.7643835616438356,128.365,0.5967,call
ABNB,ABNB260618P00125000,125.0,0.5123287671232877,128.365,0.3452,put
ABNB,ABNB260618P00090000,90.0,0.5123287671232877,128.365,0.4089,put
ABNB,ABNB260717P00125000,125.0,0.5917808219178082,128.365,0.3565,put
ABNB,ABNB260618C00165000,165.0,0.5123287671232877,128.365,0.3359,call
ABNB,ABNB260618P00070000,70.0,0.5123287671232877,128.365,0.4743,put
ABNB,ABNB260618P00055000,55.0,0.5123287671232877,128.365,,put
ABNB,ABNB260717C00145000,145.0,0.5917808219178082,128.365,0.3559,call
ABNB,ABNB260717C00140000,140.0,0.5917808219178082,128.365,0.3571,call
ABNB,ABNB260717C00085000,85.0,0.5917808219178082,128.365,0.4329,call
ABNB,ABNB260717P00190000,190.0,0.5917808219178082,128.365,0.4672,put
ABNB,ABNB260717P00160000,160.0,0.5917808219178082,128.365,0.327,put
ABNB,ABNB260918C00080000,80.0,0.7643835616438356,128.365,0.5271,call
ABNB,ABNB260717P00065000,65.0,0.5917808219178082,128.365,0.485,put
ABNB,ABNB260918C00070000,70.0,0.7643835616438356,128.365,0.5959,call
ABNB,ABNB260717P00185000,185.0,0.5917808219178082,128.365,0.4386,put
ABNB,ABNB260717C00180000,180.0,0.5917808219178082,128.365,0.3276,call
ABNB,ABNB260618C00185000,185.0,0.5123287671232877,128.365,0.3315,call
ABNB,ABNB260717C00165000,165.0,0.5917808219178082,128.365,0.3473,call
ABNB,ABNB260717P00090000,90.0,0.5917808219178082,128.365,0.4005,put
ABNB,ABNB260618C00190000,190.0,0.5123287671232877,128.365,0.3367,call
ABNB,ABNB260717P00150000,150.0,0.5917808219178082,128.365,0.3183,put
ABNB,ABNB260717C00115000,115.0,0.5917808219178082,128.365,0.3656,call
ABNB,ABNB261218C00115000,115.0,1.0136986301369864,128.365,0.3757,call
ABNB,ABNB260918P00195000,195.0,0.7643835616438356,128.365,0.4788,put
ABNB,ABNB261218C00150000,150.0,1.0136986301369864,128.365,0.3421,call
ABNB,ABNB261218C00195000,195.0,1.0136986301369864,128.365,0.3507,call
ABNB,ABNB260918C00100000,100.0,0.7643835616438356,128.365,0.4275,call
ABNB,ABNB261218P00060000,60.0,1.0136986301369864,128.365,0.4741,put
ABNB,ABNB260918C00165000,165.0,0.7643835616438356,128.365,0.3621,call
ABNB,ABNB261218P00095000,95.0,1.0136986301369864,128.365,0.3911,put
ABNB,ABNB260918P00095000,95.0,0.7643835616438356,128.365,0.4279,put
ABNB,ABNB261218C00095000,95.0,1.0136986301369864,128.365,0.4246,call
ABNB,ABNB260918P00200000,200.0,0.7643835616438356,128.365,0.4495,put
ABNB,ABNB260918P00105000,105.0,0.7643835616438356,128.365,0.382,put
ABNB,ABNB260918C00145000,145.0,0.7643835616438356,128.365,0.367,call
ABNB,ABNB260918P00110000,110.0,0.7643835616438356,128.365,0.369,put
ABNB,ABNB261218C00125000,125.0,1.0136986301369864,128.365,0.3927,call
ABNB,ABNB261218C00250000,250.0,1.0136986301369864,128.365,0.3296,call
ABNB,ABNB260918C00200000,200.0,0.7643835616438356,128.365,0.3765,call
ABNB,ABNB261218C00130000,130.0,1.0136986301369864,128.365,0.3773,call
ABNB,ABNB261218C00110000,110.0,1.0136986301369864,128.365,0.4106,call
ABNB,ABNB260918P00210000,210.0,0.7643835616438356,128.365,0.5102,put
ABNB,ABNB261218C00210000,210.0,1.0136986301369864,128.365,0.3413,call
ABNB,ABNB261218C00075000,75.0,1.0136986301369864,128.365,0.5211,call
ABNB,ABNB260918C00135000,135.0,0.7643835616438356,128.365,0.3688,call
ABNB,ABNB261218C00090000,90.0,1.0136986301369864,128.365,0.4289,call
ABNB,ABNB261218C00135000,135.0,1.0136986301369864,128.365,0.3818,call
ABNB,ABNB261218P00075000,75.0,1.0136986301369864,128.365,0.4311,put
ABNB,ABNB260918P00160000,160.0,0.7643835616438356,128.365,0.3402,put
ABNB,ABNB260918P00060000,60.0,0.7643835616438356,128.365,0.4637,put
ABNB,ABNB261218C00180000,180.0,1.0136986301369864,128.365,0.34,call
ABNB,ABNB261218C00120000,120.0,1.0136986301369864,128.365,0.3736,call
ABNB,ABNB261218C00230000,230.0,1.0136986301369864,128.365,,call
ABNB,ABNB260918P00065000,65.0,0.7643835616438356,128.365,0.48,put
ABNB,ABNB260918P00155000,155.0,0.7643835616438356,128.365,0.3413,put
ABNB,ABNB261218C00190000,190.0,1.0136986301369864,128.365,0.3411,call
ABNB,ABNB260918C00130000,130.0,0.7643835616438356,128.365,0.3706,call
ABNB,ABNB260918C00175000,175.0,0.7643835616438356,128.365,0.3262,call
ABNB,ABNB260918C00105000,105.0,0.7643835616438356,128.365,0.3853,call
ABNB,ABNB261218C00170000,170.0,1.0136986301369864,128.365,0.3332,call
ABNB,ABNB260918P00185000,185.0,0.7643835616438356,128.365,0.3974,put
ABNB,ABNB261218C00100000,100.0,1.0136986301369864,128.365,0.409,call
ABNB,ABNB261218C00175000,175.0,1.0136986301369864,128.365,0.3477,call
ABNB,ABNB261218P00065000,65.0,1.0136986301369864,128.365,0.4641,put
ABNB,ABNB260918P00145000,145.0,0.7643835616438356,128.365,0.3382,put
ABNB,ABNB260918P00115000,115.0,0.7643835616438356,128.365,0.3709,put
ABNB,ABNB261218C00185000,185.0,1.0136986301369864,128.365,0.3576,call
ABNB,ABNB261218P00105000,105.0,1.0136986301369864,128.365,0.3613,put
ABNB,ABNB261218C00165000,165.0,1.0136986301369864,128.365,0.3512,call
ABNB,ABNB260918C00140000,140.0,0.7643835616438356,128.365,0.3527,call
ABNB,ABNB261218P00070000,70.0,1.0136986301369864,128.365,0.3954,put
ABNB,ABNB260918C00110000,110.0,0.7643835616438356,128.365,0.4069,call
ABNB,ABNB260918C00170000,170.0,0.7643835616438356,128.365,0.3492,call
ABNB,ABNB261218C00105000,105.0,1.0136986301369864,128.365,0.407,call
ABNB,ABNB260918P00100000,100.0,0.7643835616438356,128.365,0.3642,put
ABNB,ABNB260918C00190000,190.0,0.7643835616438356,128.365,0.3218,call
ABNB,ABNB260918C00120000,120.0,0.7643835616438356,128.365,0.384,call
ABNB,ABNB260918C00210000,210.0,0.7643835616438356,128.365,0.3422,call
ABNB,ABNB261218C00065000,65.0,1.0136986301369864,128.365,0.5533,call
ABNB,ABNB261218C00200000,200.0,1.0136986301369864,128.365,0.3441,call
ABNB,ABNB260918P00080000,80.0,0.7643835616438356,128.365,0.3854,put
ABNB,ABNB260918C00090000,90.0,0.7643835616438356,128.365,0.4691,call
ABNB,ABNB261218C00155000,155.0,1.0136986301369864,128.365,0.3585,call
ABNB,ABNB260918P00130000,130.0,0.7643835616438356,128.365,0.3548,put
ABNB,ABNB260918P00075000,75.0,0.7643835616438356,128.365,0.5035,put
ABNB,ABNB260918P00170000,170.0,0.7643835616438356,128.365,0.3705,put
ABNB,ABNB260918C00150000,150.0,0.7643835616438356,128.365,0.3485,call
ABNB,ABNB261218C00085000,85.0,1.0136986301369864,128.365,0.4496,call
ABNB,ABNB261218P00100000,100.0,1.0136986301369864,128.365,0.3738,put
ABNB,ABNB261218C00080000,80.0,1.0136986301369864,128.365,0.5045,call
ABNB,ABNB261218C00160000,160.0,1.0136986301369864,128.365,0.3552,call
ABNB,ABNB260918C00115000,115.0,0.7643835616438356,128.365,0.3886,call
ABNB,ABNB260918P00125000,125.0,0.7643835616438356,128.365,0.368,put
ABNB,ABNB260918C00185000,185.0,0.7643835616438356,128.365,0.3371,call
ABNB,ABNB261218C00070000,70.0,1.0136986301369864,128.365,0.4791,call
ABNB,ABNB261218C00060000,60.0,1.0136986301369864,128.365,0.6218,call
ABNB,ABNB261218P00055000,55.0,1.0136986301369864,128.365,0.4832,put
ABNB,ABNB260918C00180000,180.0,0.7643835616438356,128.365,0.3398,call
ABNB,ABNB260918P00090000,90.0,0.7643835616438356,128.365,0.3971,put
ABNB,ABNB261218P00090000,90.0,1.0136986301369864,128.365,0.3991,put
ABNB,ABNB260918C00155000,155.0,0.7643835616438356,128.365,0.3457,call
ABNB,ABNB260918P00165000,165.0,0.7643835616438356,128.365,0.3528,put
ABNB,ABNB261218C00055000,55.0,1.0136986301369864,128.365,0.652,call
ABNB,ABNB260918P00135000,135.0,0.7643835616438356,128.365,0.3448,put
ABNB,ABNB260918P00140000,140.0,0.7643835616438356,128.365,0.3398,put
ABNB,ABNB260918C00195000,195.0,0.7643835616438356,128.365,0.3396,call
ABNB,ABNB260918P00085000,85.0,0.7643835616438356,128.365,0.4054,put
ABNB,ABNB260918P00120000,120.0,0.7643835616438356,128.365,0.3588,put
ABNB,ABNB261218C00140000,140.0,1.0136986301369864,128.365,0.3663,call
ABNB,ABNB260918P00150000,150.0,0.7643835616438356,128.365,0.3494,put
ABNB,ABNB261218C00220000,220.0,1.0136986301369864,128.365,0.3434,call
ABNB,ABNB261218P00080000,80.0,1.0136986301369864,128.365,0.4113,put
